nquest;area3;b19b;b19a;b16;ncomp;sex;studio;staciv;cleta5;eta;cfred
943241;3;2;2;2;3;1;3;1;1;26;1
943280;3;2;2;2;3;2;3;3;2;44;1
943283;3;2;2;1;5;2;7;1;3;47;1
943284;3;2;2;2;1;2;7;2;5;70;1
943328;3;2;2;2;4;1;7;1;2;40;1
943387;3;2;2;2;4;1;7;1;3;50;1
943390;3;2;2;2;1;1;5;4;5;69;1
943513;3;2;2;2;5;2;3;3;3;52;1
943517;3;2;2;2;4;1;7;1;3;47;1
943577;3;2;2;2;4;1;7;1;3;53;1
943616;3;2;2;2;2;1;4;1;2;35;1
943620;3;2;2;2;3;2;5;3;3;54;1
943623;3;2;2;1;3;1;5;1;4;57;1
943626;3;2;2;2;5;1;3;1;2;35;1
943629;3;2;2;2;2;1;7;1;5;73;1
943632;3;2;2;2;2;1;7;1;5;68;1
943634;3;2;2;2;2;1;7;1;5;73;1
943645;3;2;2;2;2;1;5;2;4;55;1
943653;3;2;2;2;5;1;3;1;2;42;1
943657;3;2;2;2;3;1;3;1;2;39;1
943739;3;2;2;2;3;1;3;1;4;55;1
943791;3;2;2;2;2;2;7;1;5;72;1
943851;3;2;2;2;1;2;7;2;5;67;1
943858;3;2;2;2;2;2;2;4;5;74;1
943860;3;2;2;2;5;1;5;1;2;42;1
943863;3;2;2;2;2;2;5;1;5;68;1
943881;3;2;2;2;3;1;5;2;1;33;1
943901;3;2;2;2;2;1;3;1;3;54;1
943909;3;2;2;2;1;2;2;4;5;84;1
943955;3;2;2;2;2;1;7;1;5;66;1
943974;3;2;2;2;3;1;5;1;4;59;1
943996;3;2;2;2;3;1;7;1;2;44;1
944009;3;2;2;2;1;2;5;4;5;80;1
944012;3;2;2;2;2;1;7;1;5;72;1
944016;3;2;2;2;2;1;3;1;5;74;1
944020;3;2;2;2;3;1;5;1;5;75;1
944036;3;2;2;2;4;2;5;1;4;55;1
944039;3;2;2;2;2;1;5;1;5;71;1
944047;3;2;2;2;3;1;3;1;3;53;1
944066;3;2;2;2;4;1;5;1;2;37;1
944067;3;2;2;2;2;1;7;1;5;76;1
944083;3;2;2;2;1;2;5;4;4;55;1
944089;2;2;2;2;2;2;2;2;3;45;1
944099;3;2;2;2;2;1;7;1;5;70;1
944102;3;2;2;2;2;1;7;1;5;68;1
944105;3;2;2;2;4;1;7;1;5;68;1
944107;3;2;2;2;1;1;7;3;5;76;1
944108;3;2;2;2;2;1;7;1;5;74;1
944121;3;2;2;2;2;2;7;3;5;70;1
944129;3;2;2;2;1;1;5;3;5;67;1
944131;3;2;2;2;2;1;7;1;4;60;1
944136;3;2;2;2;5;2;7;1;3;54;1
944142;3;2;2;2;3;2;7;1;2;41;1
944148;3;2;2;2;2;1;3;3;4;62;1
944155;3;2;2;2;1;2;2;4;5;86;1
944156;3;2;2;2;2;1;3;1;4;58;1
944158;3;2;2;2;1;1;6;4;5;76;1
944247;3;2;2;1;1;1;3;1;4;56;1
944332;3;2;2;2;2;1;5;1;5;78;1
944335;3;2;2;1;1;2;7;2;4;58;1
944337;3;2;2;2;3;1;5;2;2;43;1
944346;3;2;2;1;1;2;7;4;4;60;1
944348;3;2;2;2;4;1;3;1;3;50;1
944349;3;2;2;2;3;1;5;1;3;51;1
944359;3;2;2;1;1;2;5;4;3;53;1
944383;3;2;2;2;1;2;7;2;5;65;1
944392;3;2;2;2;2;1;5;1;5;77;1
944395;3;2;2;2;4;2;2;4;5;98;1
944404;3;2;2;2;3;1;3;1;4;59;1
944415;3;2;2;1;4;1;5;1;2;44;1
944418;3;2;1;1;1;2;3;2;4;60;1
944420;3;2;2;2;2;1;7;1;4;64;1
944440;3;2;2;2;1;1;5;2;2;36;1
944479;3;2;2;2;2;1;5;1;5;69;1
944491;3;2;2;2;1;2;4;2;5;72;1
944498;3;2;2;2;4;1;3;1;3;46;1
944514;3;2;2;2;4;1;7;1;3;53;1
944535;3;2;2;1;2;1;7;1;5;66;1
944579;3;2;2;2;1;2;1;4;5;90;1
944585;3;2;2;2;4;1;3;1;3;45;1
944589;3;2;2;2;3;1;5;2;2;41;1
944603;3;2;2;2;1;2;3;4;5;67;1
944671;3;2;2;2;2;1;5;1;5;74;1
944673;3;2;2;2;3;1;7;1;3;51;1
944674;3;2;2;2;5;1;3;1;3;52;1
944675;3;2;2;1;1;1;3;2;3;53;1
944681;3;2;2;2;4;1;7;1;5;67;1
944692;3;2;2;2;3;1;3;1;4;64;1
944694;3;2;2;2;2;1;7;1;5;92;1
944695;3;2;2;2;6;1;5;1;3;49;1
944699;3;2;2;2;2;2;3;2;4;55;1
944702;3;2;2;2;2;1;3;1;5;66;1
944710;3;2;2;2;3;1;7;1;3;53;1
944712;3;2;2;1;1;2;7;4;5;70;1
944727;3;2;2;2;2;1;7;1;5;71;1
944734;3;2;2;2;3;1;5;1;1;34;1
944746;3;2;2;2;3;1;7;1;5;72;1
944821;3;2;2;2;4;1;7;1;3;52;1
944827;3;2;2;2;4;1;7;1;4;56;1
944839;3;2;2;2;4;1;5;1;4;59;1
944881;3;2;2;2;2;1;7;1;5;86;1
944887;3;2;2;2;2;1;7;1;5;67;1
944888;3;2;2;2;1;2;5;4;5;94;1
944900;3;2;2;2;2;1;3;1;5;73;1
944912;3;2;2;2;2;1;7;1;5;75;1
944915;3;2;2;2;2;1;5;1;5;82;1
944925;3;2;2;2;4;2;7;2;1;29;1
944926;3;2;2;2;2;1;5;1;5;74;1
944951;3;2;2;2;1;2;7;3;4;60;1
944952;3;2;2;2;1;2;4;2;5;83;1
944953;3;2;2;2;4;1;3;1;4;55;1
944973;3;2;2;1;2;2;7;1;3;46;1
944980;3;2;2;2;4;1;3;1;2;38;1
944989;3;2;2;2;3;1;7;1;2;37;1
944991;3;2;2;1;1;1;5;3;4;59;1
945003;3;2;2;2;3;1;3;1;3;53;1
945004;3;2;2;2;4;1;7;1;2;44;1
945007;3;2;2;2;1;1;7;3;5;75;1
945009;3;2;2;2;3;1;5;1;4;61;1
945013;3;1;2;2;1;2;5;4;5;84;1
945018;3;2;2;2;1;2;2;4;5;93;1
945022;3;2;2;1;2;1;5;1;5;66;1
945027;3;2;2;2;4;2;7;1;3;48;1
945032;3;2;2;2;2;1;3;1;4;61;1
945033;3;2;2;2;2;1;1;1;5;85;1
945035;3;2;2;2;3;2;7;2;2;41;1
945037;3;2;2;2;1;2;3;4;5;71;1
945038;3;2;2;2;5;1;3;1;3;54;1
945046;3;2;2;2;2;1;3;1;5;71;1
945078;3;2;2;2;2;1;5;1;5;65;1
945119;3;2;2;2;2;1;1;1;5;77;1
945123;3;2;2;1;1;1;7;2;2;36;1
945174;3;2;2;2;1;1;3;3;5;66;1
945197;3;2;2;2;2;2;7;1;5;71;1
945221;3;2;2;2;4;1;7;1;3;52;1
945223;3;2;2;2;1;1;7;3;5;72;1
945245;3;2;2;2;2;1;5;1;5;83;1
945357;3;2;2;2;1;2;2;4;5;82;1
945443;3;2;2;2;1;1;5;3;5;67;1
945451;3;2;2;2;4;1;7;1;3;48;1
945456;3;2;2;2;2;2;7;2;2;39;1
945461;3;2;2;1;1;1;7;2;2;40;1
945470;3;2;2;2;1;2;3;4;5;69;1
945473;3;2;2;2;4;1;7;1;5;68;1
945475;3;2;2;2;2;1;7;1;5;66;1
945490;3;2;2;2;1;1;7;3;3;51;1
945497;3;2;2;2;1;2;1;4;5;86;1
945500;3;2;2;1;2;2;3;1;4;57;1
945503;3;2;2;2;2;1;5;1;4;58;1
945506;3;2;2;2;3;1;7;2;2;44;1
945648;3;2;2;2;1;1;5;2;5;76;1
945650;3;2;2;2;1;2;2;4;5;90;1
945670;3;2;2;2;2;1;7;1;5;74;1
945674;3;2;2;2;3;1;5;1;4;63;1
945680;3;2;2;2;6;2;7;1;3;51;1
945684;3;2;2;2;5;1;5;1;4;57;1
945690;3;2;2;1;4;1;6;1;2;41;1
945735;3;2;2;2;4;2;5;1;4;55;1
945738;3;2;2;2;4;1;8;1;3;53;1
945739;3;2;2;2;4;2;7;1;3;52;1
945760;3;2;2;2;4;2;5;1;5;67;1
945767;3;2;2;1;2;1;3;2;1;24;1
945771;3;2;2;2;2;1;7;1;5;65;1
945779;3;2;2;2;7;1;7;1;3;53;1
945781;3;2;2;2;4;1;5;1;4;57;1
945784;3;2;2;2;4;1;5;1;4;58;1
945791;3;2;2;1;3;1;5;1;5;66;1
945796;3;2;2;2;4;1;5;1;3;47;1
945797;3;2;2;2;4;1;7;1;3;48;1
945812;3;2;2;1;4;1;5;1;4;57;1
945871;3;2;2;2;4;1;3;1;3;48;1
945872;3;2;2;2;3;1;3;1;4;57;1
945886;3;2;2;2;2;2;5;1;4;60;1
945922;3;2;2;2;1;2;2;2;5;87;1
945949;3;2;2;1;1;1;3;1;1;28;1
945984;3;2;2;2;4;1;4;1;3;51;1
945993;3;2;2;2;2;1;3;1;4;55;1
946046;3;2;2;2;1;1;5;2;5;80;1
946048;3;2;2;2;3;2;7;1;4;56;1
946070;3;2;2;2;1;2;5;4;5;88;1
946077;3;2;2;2;3;1;7;1;5;82;1
946078;3;2;2;2;1;2;2;4;5;74;1
946080;3;2;2;2;3;1;7;1;5;82;1
946081;3;2;2;2;1;1;2;2;5;78;1
946087;3;2;2;2;2;1;7;1;5;82;1
946091;3;2;2;2;2;1;2;1;4;64;1
946096;3;2;2;2;2;1;7;1;5;94;1
946123;3;2;2;2;4;1;5;1;2;36;1
946127;3;2;2;2;1;2;2;4;5;78;1
946144;3;2;2;2;2;1;7;1;5;86;1
946145;3;2;2;2;1;1;7;4;5;75;1
946147;3;2;2;2;2;2;2;2;3;49;1
946179;3;2;2;2;2;2;2;2;3;52;1
946222;3;2;2;2;3;1;5;1;5;88;1
946225;3;2;2;2;3;1;3;3;4;60;1
946242;3;2;2;2;2;1;3;1;5;79;1
946252;3;2;2;2;2;1;7;1;5;86;1
946274;3;2;2;2;1;1;7;4;5;80;1
946284;3;2;2;2;2;1;1;1;5;74;1
946295;3;2;2;2;2;1;7;1;5;87;1
946299;3;2;2;2;1;2;2;3;5;71;1
946301;3;2;2;2;3;2;3;1;3;51;1
946345;3;2;2;2;3;1;2;1;5;76;1
946367;3;2;2;2;2;1;3;1;5;79;1
946377;3;2;2;2;2;1;7;2;5;80;1
946379;3;2;2;2;2;1;7;1;5;73;1
946391;3;2;2;2;3;1;7;1;5;68;1
946415;3;2;2;2;2;1;7;1;5;74;1
946416;3;2;2;2;2;1;7;1;5;72;1
946421;3;2;2;2;3;2;7;1;5;70;1
946426;3;2;2;2;2;1;2;1;5;87;1
946432;3;2;2;2;2;1;3;1;5;78;1
946433;3;2;2;2;4;1;7;1;2;44;1
946437;3;2;2;2;1;1;7;4;5;85;1
946448;3;2;2;2;4;1;7;1;5;72;1
946453;3;2;2;2;1;2;3;4;5;66;1
946455;3;2;2;2;3;1;7;1;5;71;1
946462;3;2;2;2;2;1;7;1;5;71;1
946474;3;2;2;2;1;2;2;4;5;66;1
946477;3;2;2;2;4;2;7;1;3;52;1
946483;3;2;2;2;1;2;3;4;5;65;1
946486;3;2;2;2;2;1;7;1;5;76;1
946487;3;2;2;2;2;2;7;1;5;70;1
946490;3;2;2;2;2;2;7;1;5;69;1
946495;3;2;2;2;1;1;7;2;4;62;1
946538;3;2;2;2;8;1;2;1;2;41;1
946546;3;2;2;2;4;2;2;3;3;46;1
946557;3;2;2;2;2;1;7;1;5;71;1
946581;3;2;2;2;2;2;7;1;5;65;1
946604;3;2;2;2;2;2;5;1;5;70;1
946621;3;2;2;2;2;1;7;1;5;69;1
946625;3;2;2;2;2;1;5;1;4;56;1
946629;3;2;2;2;2;2;7;3;4;57;1
946633;3;2;2;2;2;2;2;1;4;56;1
946657;3;2;2;2;5;1;2;1;4;61;1
946662;3;2;2;2;2;1;7;1;5;67;1
946665;3;2;2;2;2;1;7;1;4;62;1
946672;3;2;2;2;2;1;7;1;5;74;1
946683;3;2;2;2;2;2;5;2;4;58;1
946684;3;2;2;2;3;2;4;1;1;33;1
946695;3;2;2;2;3;1;7;1;5;68;1
946699;3;2;2;2;2;2;5;1;4;60;1
946707;3;2;2;2;2;1;7;1;5;71;1
946723;3;2;2;2;1;1;7;4;5;65;1
946747;3;2;2;2;2;2;7;1;4;63;1
946750;3;2;2;2;2;2;7;1;5;67;1
946783;3;2;2;1;1;1;2;2;5;65;1
946806;3;2;2;2;4;1;7;1;5;65;1
946830;3;2;2;2;4;1;7;1;4;57;1
946847;3;2;2;2;6;1;2;1;3;47;1
946849;3;2;2;2;3;2;7;1;3;52;1
946857;3;2;2;2;3;1;5;1;4;60;1
946863;3;2;2;2;2;2;2;3;3;54;1
946868;3;2;2;2;2;2;7;3;5;88;1
946884;3;2;2;2;4;1;3;1;3;46;1
946904;3;2;2;1;2;1;7;1;4;61;1
946905;3;2;2;2;4;1;7;1;4;57;1
946912;3;2;2;2;4;1;7;1;4;58;1
946915;3;2;2;2;4;2;7;1;3;52;1
946979;3;2;2;2;4;2;7;1;3;47;1
946987;3;2;2;1;3;2;7;1;3;46;1
946989;3;2;2;2;4;1;7;1;3;52;1
947003;3;2;2;2;2;2;7;1;4;60;1
947018;3;2;2;2;4;1;7;1;3;50;1
947036;3;2;2;2;1;1;8;3;3;51;1
947049;3;2;2;1;2;2;5;3;3;45;1
947055;3;2;2;2;5;1;3;1;3;47;1
947059;3;2;2;2;3;1;7;1;5;82;1
947076;3;2;2;2;3;1;6;1;2;43;1
947086;3;2;2;2;3;1;3;1;3;46;1
947096;3;2;2;2;1;2;7;4;5;92;1
947251;3;2;2;2;4;1;5;2;1;27;1
947263;3;2;2;2;3;1;7;1;5;66;1
947268;3;2;2;2;1;1;5;2;3;51;1
947286;3;2;2;2;2;2;5;2;4;59;1
947297;3;2;2;2;3;2;3;1;2;35;1
947319;3;2;2;2;4;1;7;4;5;73;1
947331;3;2;2;2;4;1;5;1;3;51;1
947340;3;2;2;2;1;2;2;4;5;93;1
947721;3;2;2;2;4;1;7;1;3;50;1
947768;3;2;2;2;2;1;3;1;5;74;1
947786;3;2;2;2;4;2;5;1;4;55;1
947790;3;2;2;1;1;1;3;1;4;58;1
947794;3;2;2;2;1;2;4;3;5;78;1
947799;3;2;2;2;5;2;3;4;4;63;1
947801;3;2;2;2;2;1;7;1;5;69;1
947803;3;2;2;2;3;1;7;1;5;75;1
947813;3;2;2;2;2;1;2;1;5;78;1
947821;3;2;2;2;4;1;7;1;3;50;1
947833;3;2;2;2;1;1;3;3;4;62;1
947839;3;2;2;2;1;2;2;4;5;84;1
947852;3;2;2;2;2;1;7;1;5;76;1
947886;3;2;2;2;2;2;5;4;5;87;1
947897;3;2;2;2;1;2;2;2;5;66;1
947909;3;2;2;2;2;2;4;2;1;28;1
947923;3;2;2;2;1;1;1;4;5;80;1
947951;3;2;2;2;2;2;8;1;5;75;1
947955;3;2;2;2;2;1;8;1;5;74;1
947958;3;2;2;2;2;1;8;1;5;74;1
947971;3;2;2;2;2;1;3;1;4;60;1
948010;3;2;2;2;3;2;7;1;4;63;1
948023;3;2;2;2;4;1;8;3;4;61;1
948028;3;2;2;2;2;1;8;1;5;75;1
948029;3;2;2;2;1;2;7;2;5;69;1
948031;3;2;2;1;2;1;8;1;4;57;1
948033;3;2;2;2;3;1;7;1;5;67;1
948047;3;2;2;2;1;2;3;3;4;61;1
948068;3;2;2;2;2;1;8;1;5;66;1
948079;3;2;2;2;4;1;7;1;4;56;1
948092;3;2;2;2;4;1;7;1;5;88;1
948098;3;2;2;2;4;1;8;1;3;52;1
948107;3;2;2;1;2;2;8;3;4;55;1
948113;3;2;2;2;4;2;3;4;3;49;1
948132;3;2;2;2;4;1;3;2;2;43;1
948140;3;2;2;1;3;2;7;2;3;49;1
948149;3;2;2;1;1;1;7;2;3;51;1
948165;3;2;2;2;2;2;7;1;3;54;1
948167;3;2;2;1;1;1;5;3;5;66;1
948227;3;2;2;2;3;1;5;1;5;76;1
948243;3;2;2;2;3;2;7;1;4;59;1
948246;3;2;2;2;6;1;5;2;2;35;1
948255;3;2;2;2;1;2;2;4;4;64;1
948261;3;2;2;2;2;1;3;1;5;71;1
948266;3;2;2;2;3;1;8;1;5;70;1
948267;3;2;2;2;4;1;3;1;2;44;1
948269;3;2;2;2;3;2;5;3;3;45;1
948341;3;2;2;2;2;1;7;1;5;78;1
948356;3;2;2;2;1;1;8;4;5;75;1
948406;3;2;2;2;3;1;8;1;3;52;1
948419;3;2;2;2;1;2;1;4;5;84;1
948420;3;2;2;2;1;2;2;4;5;80;1
948427;3;2;2;2;4;1;3;1;3;46;1
948442;3;2;2;2;4;1;3;1;2;38;1
948534;3;2;2;2;2;1;7;1;5;72;1
948548;3;2;2;2;4;2;5;1;2;42;1
948593;3;2;2;2;2;2;7;3;4;56;1
948594;3;2;2;2;3;1;7;1;4;56;1
948628;3;2;2;2;3;1;5;1;3;51;1
948639;3;2;2;1;1;1;3;3;4;59;1
948648;3;2;2;2;2;2;2;4;5;83;1
948671;3;2;2;2;2;2;8;1;4;64;1
948704;3;2;2;1;1;1;5;2;3;49;1
948719;3;2;2;2;1;2;2;4;5;77;1
948725;3;2;2;2;3;1;3;1;4;62;1
948747;1;2;2;2;1;2;8;2;1;27;1
948760;3;2;2;2;3;1;5;1;5;75;1
948802;3;2;2;2;2;1;5;1;5;74;1
948803;3;2;2;2;3;1;7;1;5;79;1
948809;3;2;2;2;2;1;7;1;5;71;1
948894;3;2;2;2;2;1;2;1;5;71;1
948895;3;2;2;2;2;1;5;1;5;80;1
948898;3;2;2;2;2;2;2;4;5;88;1
948912;3;2;2;2;2;2;3;1;5;67;1
948913;3;2;2;2;3;1;3;1;5;65;1
948920;3;2;2;2;3;2;7;1;5;66;1
948932;3;2;2;2;2;1;7;1;5;69;1
948954;3;2;2;2;1;2;7;4;5;90;1
948956;3;2;2;2;2;1;5;1;5;86;1
948957;3;2;2;2;2;2;7;1;5;70;1
948974;3;2;2;2;2;1;7;1;5;72;1
948987;3;2;2;2;2;1;7;1;5;78;1
948990;3;2;2;2;2;1;7;1;5;79;1
949007;3;2;2;2;1;1;7;4;5;84;1
949016;3;2;2;2;2;1;7;1;5;76;1
949020;3;2;2;2;3;2;7;1;5;72;1
949034;3;2;2;2;2;1;7;1;5;84;1
949037;3;2;2;2;2;1;7;1;5;81;1
949045;3;2;2;2;2;2;7;1;5;68;1
949051;3;2;2;2;1;1;4;2;5;67;1
949056;3;2;2;2;2;2;7;1;5;66;1
949062;3;2;2;2;4;1;7;1;5;70;1
949070;3;2;2;2;5;2;7;1;4;60;1
949086;3;2;2;2;1;2;7;3;4;58;1
949089;3;2;2;2;4;1;7;1;4;63;1
949095;3;2;2;1;2;2;7;1;5;66;1
949099;3;2;2;2;3;1;7;1;5;67;1
949103;3;2;2;2;3;1;7;1;3;53;1
949105;3;2;2;2;2;1;5;1;5;65;1
949107;3;2;2;1;3;1;7;1;4;55;1
949110;3;2;2;2;4;1;7;1;4;57;1
949117;3;2;2;2;2;2;7;1;4;56;1
949131;3;2;2;2;3;1;7;3;5;77;1
949132;3;2;2;1;4;1;7;1;3;49;1
949136;3;2;2;2;2;1;5;1;5;72;1
949151;3;2;2;2;3;2;8;1;4;57;1
949157;3;2;2;2;3;1;3;1;4;57;1
949166;3;2;2;2;1;1;7;3;4;59;1
949184;3;2;2;2;1;2;3;4;5;68;1
949185;3;2;2;1;5;2;7;1;3;47;1
949203;3;2;2;2;1;1;5;2;2;41;1
949204;3;2;2;2;1;2;7;2;3;48;1
949221;3;2;2;2;2;2;5;2;2;38;1
949223;3;2;2;2;3;1;7;1;5;72;1
949227;3;2;2;2;3;1;7;1;5;68;1
949245;3;2;2;2;2;1;5;1;4;62;1
949246;3;2;2;2;4;1;5;1;4;64;1
949256;3;2;2;2;2;1;5;3;5;67;1
949264;3;2;2;2;4;1;5;1;3;52;1
949269;3;2;2;2;3;2;7;1;4;55;1
949272;3;2;2;1;1;1;6;3;4;57;1
949277;3;2;2;1;1;2;8;2;4;61;1
949280;3;2;2;2;4;2;5;4;4;55;1
949287;3;2;2;2;4;1;4;1;3;47;1
949291;3;2;2;2;3;2;5;2;1;26;1
949292;3;2;2;1;1;1;5;3;3;53;1
949304;3;2;2;2;2;1;5;1;5;68;1
949307;3;2;2;2;1;2;7;3;5;73;1
949311;3;2;2;2;5;2;7;1;4;63;1
949318;3;2;2;2;4;1;8;1;4;63;1
949323;3;2;2;2;3;1;5;1;4;61;1
949331;3;2;2;1;4;2;7;1;2;41;1
949358;3;2;2;2;2;1;2;1;5;80;1
949371;3;2;2;1;1;1;7;3;2;44;1
949372;3;2;2;2;4;1;8;1;3;46;1
949410;1;2;2;2;2;1;3;1;5;70;1
949414;1;2;2;2;1;1;7;2;4;61;1
949425;1;2;2;2;2;1;3;1;4;62;1
949448;3;2;2;2;2;1;5;1;5;81;1
949463;3;2;2;2;2;1;2;2;3;49;1
949465;3;2;2;2;2;1;7;1;4;64;1
949474;1;2;2;2;4;1;5;2;5;65;1
949475;1;2;2;2;2;1;5;1;5;90;1
949480;1;2;2;2;1;1;5;2;3;50;1
949483;1;2;2;2;5;1;7;1;5;72;1
949491;1;2;2;2;2;1;5;1;5;82;1
949493;1;2;2;2;2;2;5;1;5;65;1
949495;1;2;2;2;2;1;7;1;4;63;1
949508;1;2;2;2;2;1;8;1;5;72;1
949510;1;2;2;2;2;1;5;1;4;63;1
949517;1;2;2;2;2;2;7;1;5;70;1
949518;1;2;2;2;2;1;5;1;5;80;1
949521;1;2;2;2;2;1;3;1;4;61;1
949529;1;2;2;2;3;2;4;3;3;48;1
949534;1;2;2;2;1;1;7;4;5;84;1
949543;1;2;2;2;4;1;5;1;4;55;1
949547;1;2;2;2;3;1;5;1;5;75;1
949549;1;2;2;2;2;2;3;1;5;71;1
949550;1;2;2;1;4;1;4;1;2;39;1
949568;1;2;2;2;1;1;7;2;2;41;1
949584;1;2;2;1;1;1;7;2;5;66;1
949587;1;2;2;2;2;1;7;1;4;63;1
949590;1;2;2;2;2;2;7;1;5;68;1
949595;1;2;2;2;2;1;5;1;5;68;1
949599;1;2;2;2;4;1;3;1;3;53;1
949649;1;2;2;2;2;2;7;1;4;58;1
949653;1;2;2;1;1;2;7;2;4;55;1
949674;2;2;2;1;3;2;5;2;1;29;1
949711;2;2;2;2;3;1;5;1;4;64;1
949717;2;2;2;2;2;2;7;1;5;68;1
949720;2;2;2;2;2;2;5;1;4;60;1
949756;2;2;2;2;3;2;3;2;1;28;1
949781;2;2;2;1;1;2;5;2;3;52;1
949857;1;2;2;2;1;2;5;2;5;74;1
949858;1;2;2;2;2;2;3;4;5;66;1
949859;1;2;2;2;1;1;2;2;5;72;1
949860;1;2;2;2;1;1;5;3;5;66;1
949862;1;2;2;2;1;1;5;3;5;67;1
949887;1;2;2;2;3;1;5;1;4;57;1
949908;1;2;2;2;2;1;5;1;5;82;1
949919;1;2;2;2;5;1;8;1;4;57;1
949920;1;2;2;2;4;1;8;1;4;60;1
949924;1;2;2;2;2;2;7;1;4;61;1
949928;1;2;2;2;4;2;8;1;3;53;1
949947;1;2;2;2;4;2;7;1;3;48;1
949952;1;2;2;2;1;2;3;4;5;78;1
949960;1;2;2;2;2;2;5;1;5;67;1
949962;1;2;2;2;1;2;5;4;5;84;1
949973;1;2;2;2;3;2;7;2;4;60;1
949978;1;2;2;2;3;2;7;1;4;61;1
949982;1;2;2;2;5;1;5;1;4;60;1
949996;1;2;2;1;4;1;5;2;3;52;1
950002;1;2;2;2;2;1;5;4;5;69;1
950064;3;2;2;2;1;2;1;4;5;81;1
950067;3;2;2;2;3;2;7;2;1;30;1
950075;3;2;2;2;2;1;5;1;5;76;1
950077;3;2;2;2;2;1;5;1;4;60;1
950079;3;2;2;2;3;1;3;1;3;53;1
950081;3;2;2;2;6;1;3;1;3;51;1
950082;3;2;2;2;3;1;7;1;4;60;1
950083;3;2;2;2;1;1;3;3;2;44;1
950084;3;2;2;2;3;1;7;1;3;51;1
950090;3;2;2;2;2;1;1;4;5;87;1
950123;3;2;2;2;3;2;3;3;3;54;1
950156;3;2;2;2;1;1;3;2;4;56;1
950163;3;2;2;2;4;2;3;3;3;50;1
950171;3;2;2;2;2;2;3;3;3;46;1
950176;3;2;2;2;5;1;7;1;3;54;1
950190;3;2;2;2;1;2;2;4;5;82;1
950191;3;2;2;2;4;1;7;1;4;63;1
950192;3;2;2;1;2;1;5;1;4;58;1
950222;3;2;2;2;2;1;5;1;5;66;1
950224;3;2;2;1;1;2;7;1;1;32;1
950230;3;2;2;2;2;2;5;4;4;63;1
951005;1;2;2;2;3;1;3;1;5;66;1
951009;1;2;2;2;4;1;3;1;3;50;1
951019;1;2;2;1;2;1;3;3;3;50;1
951063;1;2;2;2;1;2;3;4;5;68;1
951071;1;2;2;2;3;2;3;3;4;57;1
951073;1;2;2;2;4;1;7;1;3;49;1
951078;1;2;2;1;2;1;5;2;1;26;1
951111;1;2;2;2;2;2;2;4;5;83;1
951125;1;2;2;2;2;1;7;1;4;64;1
951139;1;2;2;2;4;1;7;1;4;57;1
951163;1;2;2;2;5;1;7;1;4;58;1
951173;1;2;2;2;4;1;4;1;4;56;1
951184;1;2;2;2;4;1;5;1;4;58;1
951190;1;2;2;1;3;1;3;1;3;53;1
951202;1;2;2;2;4;1;8;1;3;50;1
951235;1;2;2;1;4;1;5;1;3;51;1
951236;1;2;2;2;4;1;7;1;3;45;1
951250;1;2;2;2;2;1;7;1;4;58;1
951280;1;2;2;1;3;1;7;1;2;37;1
951288;1;2;2;2;4;1;5;2;3;47;1
951300;1;2;2;1;1;1;5;2;1;29;1
951330;1;2;2;2;5;1;5;1;4;55;1
951337;1;2;2;2;4;1;5;1;4;60;1
951345;1;2;2;1;1;1;6;3;4;58;1
951350;1;2;2;2;2;2;5;1;4;61;1
951367;1;2;2;2;2;1;7;1;4;60;1
951368;1;2;2;2;4;2;7;1;3;54;1
951391;1;2;2;1;3;1;7;1;3;46;1
951397;1;2;2;2;2;1;5;1;4;62;1
951400;1;2;2;2;4;1;7;1;2;40;1
951401;1;2;2;2;4;1;3;1;2;42;1
951404;1;2;2;2;2;1;2;1;5;92;1
951408;1;2;2;2;2;1;2;1;5;83;1
951409;1;2;2;2;4;1;2;1;5;80;1
951411;1;2;2;2;2;1;8;1;5;71;1
951413;1;2;2;2;1;1;5;3;4;62;1
951435;1;2;2;2;1;1;5;2;3;50;1
951439;1;2;2;2;2;1;5;1;5;70;1
951450;1;2;2;1;5;1;4;1;3;45;1
951458;1;2;2;2;2;1;5;1;5;82;1
951463;1;2;2;2;3;1;5;1;2;39;1
951466;1;2;2;2;4;1;7;1;4;63;1
951469;1;2;2;2;2;1;7;1;4;59;1
951473;1;2;2;2;3;1;3;1;4;61;1
951486;1;2;2;2;1;1;3;2;3;49;1
951489;1;2;2;2;2;1;3;1;4;56;1
951493;1;2;2;2;4;1;7;1;3;48;1
951499;1;2;2;2;1;1;3;3;4;63;1
951511;1;2;2;1;3;1;7;2;1;32;1
951533;1;2;2;2;2;2;5;1;5;74;1
951534;1;2;2;2;2;1;5;1;5;70;1
951557;1;2;2;2;1;2;3;4;5;79;1
951565;1;2;2;2;3;1;7;1;4;55;1
951566;1;2;2;1;3;1;5;1;3;54;1
951597;1;2;2;2;6;1;7;1;4;56;1
951613;1;2;2;2;2;1;5;1;5;70;1
951620;1;2;2;1;1;1;3;3;5;71;1
951621;1;2;2;2;2;1;7;1;5;74;1
951622;1;2;2;2;1;2;5;4;5;73;1
951624;1;2;2;2;2;2;5;1;5;71;1
951627;1;2;2;2;2;1;5;1;5;82;1
951630;1;2;2;2;4;1;3;1;4;64;1
951631;1;2;2;2;4;1;3;1;4;62;1
951633;1;2;2;2;1;2;8;1;4;61;1
951645;1;2;2;1;2;1;7;1;4;61;1
